year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi
2002,3,Jowhar,2101,2.042,0.235666667,41.04957532,0.78,1.18,1.13,0.88
2002,4,Jowhar,2101,155.572,0.312,38.89399226,1.28,1.4,1.43,1.31
2002,5,Jowhar,2101,3.985,0.46,34.18595104,1,1.4,1.32,1.1
2002,6,Jowhar,2101,41.588,0.341333333,33.68663706,1.51,0.7,0.68,1.3
2002,7,Jowhar,2101,0,0.247,34.57586494,0.73,0.64,0.65,0.7
2002,8,Jowhar,2101,14.981,0.212666667,36.37770155,0.72,0.68,0.66,0.71
2002,9,Jowhar,2101,14.257,0.209333333,37.57049536,0.73,1.12,0.72,0.82
2002,10,Jowhar,2101,177.159,0.339333333,37.51491385,1.61,1.17,0.97,1.5
2002,11,Jowhar,2101,48.527,0.521666667,32.91516113,1.26,1.19,1.17,1.25
2002,12,Jowhar,2101,42.28,0.522333333,33.07882735,1.41,1.25,1.29,1.37
2003,1,Jowhar,2101,0,0.393666667,37.72013567,1.6,1.37,1.49,1.55
2003,2,Jowhar,2101,10.246,0.290666667,40.82783702,2.41,0.69,1.51,1.98
2003,3,Jowhar,2101,4.939,0.257666667,42.07696273,1.15,0.73,1.27,1.04
2003,4,Jowhar,2101,210.276,0.321333333,40.77242959,2.21,0.69,1.57,1.83
2003,5,Jowhar,2101,16.273,0.483,33.47655609,1.47,0.97,1.41,1.35
2003,6,Jowhar,2101,47.928,0.390666667,32.56088729,2.13,1.37,1.46,1.94
2003,7,Jowhar,2101,0.758,0.288666667,31.29945793,1.45,1.3,1.41,1.42
2003,8,Jowhar,2101,4.595,0.246,36.22975528,0.94,0.69,1.26,0.88
2003,9,Jowhar,2101,14.92,0.229,38.8095221,0.92,0.66,0.78,0.86
2003,10,Jowhar,2101,20.205,0.230333333,41.09684354,0.35,0.59,0.71,0.41
2003,11,Jowhar,2101,49.485,0.301666667,38.73342459,0.42,0.56,0.53,0.46
2003,12,Jowhar,2101,20.318,0.399,36.80948004,0.54,0.55,0.54,0.54
2004,1,Jowhar,2101,0,0.319,40.1265422,0.43,0.56,0.59,0.46
2004,2,Jowhar,2101,0,0.250666667,41.61779305,0.45,0.55,0.58,0.47
2004,3,Jowhar,2101,0,0.223666667,44.27051252,0.38,0.56,0.55,0.43
2004,4,Jowhar,2101,130.253,0.259,40.55693767,1,0.56,0.6,0.89
2004,5,Jowhar,2101,15.538,0.323,34.49204017,1.07,0.6,0.56,0.95
2004,6,Jowhar,2101,7.735,0.292333333,35.24848818,0.57,0.61,0.57,0.58
2004,7,Jowhar,2101,1.432,0.329666667,30.84353911,0.56,1.05,1.01,0.68
2004,8,Jowhar,2101,6.212,0.274666667,34.88761737,0.54,1.33,1.25,0.74
2004,9,Jowhar,2101,16.947,0.225,39.27302836,0.98,1.12,0.68,1.01
2004,10,Jowhar,2101,115.075,0.293,40.93050158,1.05,0.57,0.66,0.93
2004,11,Jowhar,2101,126.318,0.517,31.5620473,1.65,0.84,1.2,1.45
2004,12,Jowhar,2101,9.258,0.587,32.62180743,1.31,1.28,1.4,1.3
2005,1,Jowhar,2101,0.682,0.426333333,37.24181533,1.82,1.35,1.57,1.7
2005,3,Jowhar,2101,6.197,0.279333333,42.88202057,2.16,1.06,1.59,1.89
2005,4,Jowhar,2101,112.451,0.287333333,40.60425922,1.07,0.74,1.21,0.99
2005,5,Jowhar,2101,44.364,0.368,34.93439991,1.53,0.71,0.73,1.33
2005,6,Jowhar,2101,6.008,0.364,33.15357827,0.75,0.69,0.71,0.74
2005,7,Jowhar,2101,0,0.278666667,32.40999296,0.72,0.65,0.66,0.71
2005,8,Jowhar,2101,0.409,0.248333333,35.26025966,0.57,0.67,0.67,0.59
2005,9,Jowhar,2101,14.33,0.228,38.18786593,0.56,0.65,0.71,0.58
2005,10,Jowhar,2101,48.708,0.307,36.76608816,0.37,0.85,0.68,0.49
2005,11,Jowhar,2101,18.22,0.464666667,33.17829342,0.28,1.24,1.18,0.52
2005,12,Jowhar,2101,0,0.393,37.58778906,0.29,0.62,1.05,0.37
2006,1,Jowhar,2101,0,0.297666667,40.41732906,0.33,0.64,0.66,0.41
2006,2,Jowhar,2101,0,0.249,42.36775417,0.35,0.62,0.65,0.42
2006,3,Jowhar,2101,4.481,0.232666667,42.31351871,0.31,0.65,0.62,0.39
2006,4,Jowhar,2101,171.648,0.293666667,40.25513266,1.19,0.61,0.66,1.04
2006,5,Jowhar,2101,19.053,0.425333333,34.2200109,1.02,1.05,1.03,1.03
2006,6,Jowhar,2101,22.909,0.362,32.30624095,1.4,1.29,0.64,1.37
2006,7,Jowhar,2101,0.011,0.258,34.10826674,1.1,0.87,0.63,1.04
2006,8,Jowhar,2101,51.769,0.257666667,34.99555356,1.26,1.36,0.67,1.28
2006,9,Jowhar,2101,2.049,0.295,35.25780605,1.19,1.35,1.31,1.23
2006,10,Jowhar,2101,155.216,0.373,35.55375244,1.39,1.26,1.49,1.36
2006,11,Jowhar,2101,95.356,0.578,30.47298434,1.97,1.32,1.32,1.81
2006,12,Jowhar,2101,68.064,0.603666667,30.86930724,2.49,1.39,1.48,2.22
2007,1,Jowhar,2101,0,0.471,35.4782027,2,1.56,1.74,1.89
2007,2,Jowhar,2101,0,0.376666667,38.91462853,1.32,1.6,1.78,1.39
2007,3,Jowhar,2101,7.33,0.341,39.20891774,1.32,1.7,1.73,1.41
2007,4,Jowhar,2101,92.258,0.364,37.99122544,0.92,1.63,1.85,1.1
2007,5,Jowhar,2101,20.5,0.418666667,35.17914248,0.7,0.78,1.6,0.72
2007,6,Jowhar,2101,20.512,0.327,34.05636643,0.75,0.74,0.78,0.74
2007,7,Jowhar,2101,0.083,0.284333333,34.08528696,0.88,0.66,0.73,0.83
2007,8,Jowhar,2101,38.666,0.255333333,36.6510069,1.03,0.69,0.73,0.95
2007,9,Jowhar,2101,42.348,0.235,38.46554931,1.35,0.64,0.76,1.17
2007,10,Jowhar,2101,88.326,0.321666667,35.50988269,0.68,1.01,0.99,0.76
2007,11,Jowhar,2101,34.531,0.462666667,33.61900422,0.68,1.2,1.18,0.81
2007,12,Jowhar,2101,2.686,0.386333333,37.38369991,0.7,1.04,0.61,0.79
2008,1,Jowhar,2101,0,0.310666667,39.29343116,0.8,0.64,0.67,0.76
2008,2,Jowhar,2101,0.015,0.271,40.21764705,0.7,1.31,0.94,0.85
2008,3,Jowhar,2101,4.155,0.249,44.21060513,0.54,0.96,0.9,0.64
2008,4,Jowhar,2101,58.515,0.267666667,39.52500556,0.36,1.26,0.66,0.59
2008,5,Jowhar,2101,28.72,0.307666667,37.36339971,0.36,0.6,0.56,0.42
2008,6,Jowhar,2101,42.925,0.354,29.30585148,0.71,1.15,0.6,0.82
2008,7,Jowhar,2101,0.292,0.339333333,30.89798863,0.85,1.3,1.25,0.96
2008,8,Jowhar,2101,15.136,0.258333333,34.17307701,0.5,1.4,1.13,0.73
2008,9,Jowhar,2101,34.534,0.242333333,39.13060936,1.14,1.18,0.71,1.15
2008,10,Jowhar,2101,88.348,0.305,37.84655444,0.95,1.23,0.69,1.02
2008,11,Jowhar,2101,7.848,0.349666667,39.08953121,0.58,0.61,0.58,0.58
2008,12,Jowhar,2101,0.117,0.287666667,39.92715536,0.5,0.57,0.56,0.52
2009,1,Jowhar,2101,0.004,0.251,40.11777399,0.57,0.57,0.58,0.57
2009,2,Jowhar,2101,6.212,0.232333333,40.84461857,1.16,0.55,0.56,1.01
2009,3,Jowhar,2101,2.451,0.221333333,43.31722369,0.76,0.58,0.53,0.72
2009,4,Jowhar,2101,116.012,0.269,39.58010943,0.67,0.55,0.55,0.64
2009,5,Jowhar,2101,24.435,0.381333333,34.28547144,0.79,0.6,0.52,0.74
2009,6,Jowhar,2101,8.144,0.320666667,35.10552137,0.59,0.63,0.58,0.6
2009,7,Jowhar,2101,0.981,0.239,34.3102927,0.57,0.6,0.58,0.58
2009,8,Jowhar,2101,11.14,0.209,36.73015052,0.54,0.64,0.6,0.57
2009,9,Jowhar,2101,14.216,0.205333333,38.87478656,0.55,0.62,0.65,0.57
2009,10,Jowhar,2101,134.265,0.283666667,39.27154945,0.88,0.55,0.62,0.8
2009,11,Jowhar,2101,12.785,0.422,35.13420283,0.96,0.55,0.53,0.86
2009,12,Jowhar,2101,21.307,0.373333333,37.2147473,0.94,0.56,0.55,0.84
2010,1,Jowhar,2101,0,0.293666667,39.28600802,0.75,0.6,0.61,0.71
2010,2,Jowhar,2101,4.424,0.246,41.24622761,1.35,0.6,0.61,1.16
2010,3,Jowhar,2101,16.904,0.247333333,41.09492886,1.55,0.92,0.59,1.39
2010,4,Jowhar,2101,152.394,0.334333333,36.52798263,1.47,1.32,0.93,1.43
2010,5,Jowhar,2101,22.152,0.425333333,33.64897981,1.39,1.36,1.2,1.38
2010,6,Jowhar,2101,26.216,0.343666667,29.03124169,1.16,1.48,0.91,1.24
2010,7,Jowhar,2101,0.924,0.287333333,32.25259419,1.12,1.41,1.31,1.2
2010,8,Jowhar,2101,21.382,0.252,35.84949904,1.58,1.31,0.69,1.52
2010,9,Jowhar,2101,52.367,0.239333333,38.37825289,1.73,0.71,0.75,1.47
2010,10,Jowhar,2101,32.322,0.230666667,40.31974366,0.5,0.61,0.68,0.53
2010,11,Jowhar,2101,0.462,0.236,40.35983135,0.41,0.57,0.5,0.45
2010,12,Jowhar,2101,0,0.240333333,40.58844997,0.37,0.52,0.47,0.41
2011,1,Jowhar,2101,0,0.231,39.31459142,0.42,0.54,0.49,0.45
2011,2,Jowhar,2101,0,0.218,41.81528698,0.37,0.52,0.47,0.41
2011,3,Jowhar,2101,0,0.202,43.05360693,0.15,0.54,0.44,0.25
2011,4,Jowhar,2101,42.508,0.199333333,45.5872998,0.17,0.48,0.46,0.25
2011,5,Jowhar,2101,81.913,0.270666667,35.40226539,0.66,0.53,0.43,0.63
2011,6,Jowhar,2101,9.087,0.331666667,34.29303612,0.71,0.58,0.5,0.68
2011,7,Jowhar,2101,5.36,0.209666667,32.50083493,0.5,0.56,0.5,0.52
2011,8,Jowhar,2101,57.011,0.251,36.00687627,0.92,0.61,0.54,0.84
2011,9,Jowhar,2101,38.012,0.221,39.53094175,1.47,0.59,0.6,1.25
2011,10,Jowhar,2101,181.016,0.239333333,37.38636245,2.36,1,0.58,2.02
2011,11,Jowhar,2101,54.955,0.492666667,32.24880757,1.8,1.2,1.09,1.65
2011,12,Jowhar,2101,0,0.477,35.29057073,1.13,1.24,1.19,1.16
2012,1,Jowhar,2101,0,0.331666667,38.13745616,1.26,1.32,0.97,1.28
2012,2,Jowhar,2101,0,0.281,40.36660377,1.13,1.33,0.96,1.18
2012,3,Jowhar,2101,1.023,0.259,42.58765887,0.96,1.01,0.93,0.98
2012,4,Jowhar,2101,166.185,0.270666667,42.48779363,1.35,0.66,0.72,1.18
2012,5,Jowhar,2101,69.53,0.364,34.63952707,1.74,0.64,0.62,1.47
2012,6,Jowhar,2101,7.837,0.327,32.69579086,1.27,0.65,0.63,1.12
2012,7,Jowhar,2101,0.534,0.261666667,34.11832013,0.87,0.61,0.61,0.81
2012,8,Jowhar,2101,43.929,0.232666667,36.04888724,1.34,0.65,0.63,1.17
2012,9,Jowhar,2101,9.489,0.232,38.40137081,1.61,0.62,0.68,1.36
2012,10,Jowhar,2101,180.898,0.343666667,35.75675044,1.4,1.03,0.95,1.31
2012,11,Jowhar,2101,28.004,0.488333333,32.89656839,0.82,1.23,1.18,0.92
2012,12,Jowhar,2101,14.75,0.422666667,37.66043409,1.87,0.61,1.08,1.55
2013,1,Jowhar,2101,0,0.325666667,39.30983353,1.84,0.65,0.7,1.54
2013,2,Jowhar,2101,0.049,0.274666667,41.32598313,0.97,0.65,1.2,0.89
2013,3,Jowhar,2101,33.023,0.289666667,42.40253699,1.47,0.68,1.36,1.28
2013,4,Jowhar,2101,223.901,0.423666667,33.95586686,2.09,0.97,1.51,1.81
2013,5,Jowhar,2101,14.803,0.469666667,32.14694512,1.05,1.4,1.38,1.14
2013,6,Jowhar,2101,0.75,0.351,29.1232705,1,1.53,1.26,1.13
2013,7,Jowhar,2101,0.909,0.281666667,33.15337061,0.97,1.25,0.72,1.04
2013,8,Jowhar,2101,0.318,0.261333333,35.51453437,0.9,0.77,1.31,0.87
2013,9,Jowhar,2101,33.474,0.252333333,40.07740663,1.22,0.73,0.82,1.09
2013,10,Jowhar,2101,143.947,0.327333333,37.4723263,1.25,1.08,1.27,1.21
2013,11,Jowhar,2101,91.955,0.505,32.30965882,1.64,1.26,1.23,1.54
2013,12,Jowhar,2101,0,0.476333333,35.14152451,0.91,1.23,1.32,0.99
2014,1,Jowhar,2101,0,0.347,38.64661816,1.03,0.93,1.47,1.01
2014,2,Jowhar,2101,1.098,0.288,40.71323857,1.12,0.93,1.46,1.07
2014,3,Jowhar,2101,3.288,0.272666667,41.16715847,0.98,1.44,1.4,1.09
2014,4,Jowhar,2101,65.534,0.291333333,41.17323628,0.58,1.17,0.74,0.72
2014,5,Jowhar,2101,54.754,0.357,36.12033674,0.66,0.64,0.64,0.66
2014,6,Jowhar,2101,13.59,0.320666667,33.65943382,0.73,0.65,0.64,0.71
2014,7,Jowhar,2101,40.944,0.249333333,34.18771027,1.29,0.61,0.62,1.12
2014,8,Jowhar,2101,40.944,0.223666667,35.88295987,1.45,0.65,0.63,1.25
2014,9,Jowhar,2101,36.128,0.212,39.7403269,1.58,0.61,0.67,1.34
2014,10,Jowhar,2101,87.091,0.277,40.4367166,0.87,0.54,0.62,0.79
2014,11,Jowhar,2101,36.5,0.39,34.22915943,0.77,0.79,0.52,0.78
2014,12,Jowhar,2101,0,0.362,37.69458456,0.82,0.79,0.54,0.81
2015,1,Jowhar,2101,0,0.276666667,39.01199536,0.77,0.6,0.59,0.73
2015,2,Jowhar,2101,0,0.232333333,41.15846931,0.67,0.59,0.58,0.65
2015,3,Jowhar,2101,2.022,0.24,44.01008822,0.52,0.62,0.57,0.55
2015,4,Jowhar,2101,189.057,0.305333333,38.17692699,1.13,1.26,0.62,1.16
2015,5,Jowhar,2101,17.932,0.440666667,32.99475207,1.09,1.29,0.82,1.14
2015,6,Jowhar,2101,8.321,0.413,33.40672876,0.8,0.67,1.3,0.77
2015,7,Jowhar,2101,0,0.285,33.89280852,0.77,0.63,1.15,0.74
2015,8,Jowhar,2101,15.292,0.249666667,36.03434164,0.77,0.68,0.71,0.75
2015,9,Jowhar,2101,13.777,0.233,38.63045469,0.77,0.66,0.77,0.74
2015,10,Jowhar,2101,171.974,0.33,36.5725943,1.26,1.2,1.28,1.24
2015,11,Jowhar,2101,93.819,0.566666667,31.49480403,1.83,1.23,1.29,1.68
2015,12,Jowhar,2101,10.996,0.591,33.94380113,1.45,1.27,1.42,1.41
2016,1,Jowhar,2101,0,0.330333333,37.37977715,1.17,1.39,0.78,1.22
2016,2,Jowhar,2101,0,0.274,38.10823191,1.2,1.44,1.33,1.26
2016,3,Jowhar,2101,1.031,0.257333333,42.00973852,1.13,1.34,1.28,1.18
2016,4,Jowhar,2101,86.5,0.269666667,42.1805657,0.68,0.71,0.78,0.69
2016,5,Jowhar,2101,38.844,0.347666667,35.16486604,0.51,0.68,0.65,0.56
2016,6,Jowhar,2101,10.106,0.402333333,32.47651384,0.51,0.97,1.11,0.63
2016,7,Jowhar,2101,0.231,0.321,31.41486411,0.5,1.3,1.3,0.7
2016,8,Jowhar,2101,0,0.274666667,35.6992258,0.46,0.95,1.37,0.58
2016,9,Jowhar,2101,13.473,0.226666667,38.02684966,0.48,0.65,1.28,0.52
2016,10,Jowhar,2101,31.666,0.223666667,39.74487979,0.31,0.59,0.68,0.38
2016,11,Jowhar,2101,5.242,0.263333333,37.95621323,0.2,0.58,0.54,0.29
2016,12,Jowhar,2101,2.735,0.289333333,37.42117937,0.2,0.57,0.51,0.29
2017,1,Jowhar,2101,0,0.299,40.28039155,0.22,0.58,0.54,0.31
2017,2,Jowhar,2101,0.03,0.217,40.93574095,0.24,0.58,0.51,0.32
2017,3,Jowhar,2101,1.572,0.201333333,44.46837601,0.19,0.58,0.48,0.29
2017,4,Jowhar,2101,83.474,0.221,43.92923833,0.34,0.54,0.51,0.39
2017,5,Jowhar,2101,41.534,0.260333333,35.72904674,0.49,0.56,0.47,0.5
2017,6,Jowhar,2101,16.189,0.354333333,35.12392289,0.76,0.57,0.53,0.71
2017,7,Jowhar,2101,1.068,0.278333333,32.34547716,0.52,1.13,0.54,0.67
2017,8,Jowhar,2101,21.625,0.221333333,35.68016781,1.1,0.61,0.57,0.98
2017,9,Jowhar,2101,13.674,0.223333333,37.17868279,0.8,1.22,0.63,0.9
2017,10,Jowhar,2101,51.834,0.238666667,37.88291873,0.47,1.17,0.6,0.65
2017,11,Jowhar,2101,97.504,0.301666667,36.95909349,1.06,0.58,0.51,0.94
2017,12,Jowhar,2101,0,0.423333333,37.1561229,0.63,0.59,0.53,0.62
2018,1,Jowhar,2101,0,0.3,38.17176041,0.71,0.88,0.58,0.76
2018,2,Jowhar,2101,0,0.248333333,40.6364257,0.68,1.25,0.58,0.83
2018,3,Jowhar,2101,15.045,0.235666667,40.87882272,1.35,1.33,0.56,1.35
2018,4,Jowhar,2101,241.284,0.261,37.50692637,2.47,1.31,0.61,2.18
2018,5,Jowhar,2101,96.512,0.474666667,30.55193431,2.57,1.43,1.22,2.29
2018,6,Jowhar,2101,1.587,0.521666667,27.95133759,2.25,1.57,1.39,2.08
2018,7,Jowhar,2101,17.625,0.372333333,31.52748206,2.62,1.49,1.46,2.34
2018,8,Jowhar,2101,0.33,0.308333333,32.393118,1.72,1.63,1.58,1.7
2018,9,Jowhar,2101,22.17,0.313333333,38.37182021,1.67,0.77,1.8,1.45
2018,10,Jowhar,2101,44.151,0.304666667,40.4122293,1.02,0.66,1.22,0.93
2018,11,Jowhar,2101,47.223,0.400333333,36.34060393,0.41,0.63,0.69,0.47
2018,12,Jowhar,2101,17.628,0.442666667,34.40614044,1.02,0.87,0.67,0.98
2019,1,Jowhar,2101,0,0.314,39.33339495,0.51,0.64,0.71,0.55
2019,2,Jowhar,2101,0,0.247333333,40.82112427,0.55,0.61,0.67,0.57
2019,3,Jowhar,2101,11.667,0.234666667,42.38493495,0.5,0.64,0.62,0.54
2019,4,Jowhar,2101,28.156,0.253,43.1010143,0.38,0.61,0.65,0.44
2019,5,Jowhar,2101,124.564,0.336666667,35.53132125,1.17,0.62,0.57,1.03
2019,6,Jowhar,2101,18.356,0.381,32.73349508,1.36,0.63,1.05,1.18
2019,7,Jowhar,2101,28.61,0.286,32.74656865,1.51,0.6,1.21,1.28
2019,8,Jowhar,2101,26.155,0.233666667,36.02905104,1.57,0.65,0.89,1.34
2019,9,Jowhar,2101,0.947,0.234,36.94072412,1.24,1.26,0.69,1.24
2019,10,Jowhar,2101,256.008,0.323666667,36.24701305,2.87,1.21,0.96,2.46
2019,11,Jowhar,2101,169.261,0.513,31.65163181,2.98,1.27,1.23,2.56
2019,12,Jowhar,2101,7.205,0.5453,32.97305548,2.82,1.32,1.34,2.45
2020,1,Jowhar,2101,0,0.383,37.00056733,1.74,1.44,1.51,1.67
2020,2,Jowhar,2101,0.14,0.303,40.45838953,1.77,1.46,1.53,1.7
2020,3,Jowhar,2101,102.845,0.281,41.86863706,3.72,0.77,1.48,2.98
2020,4,Jowhar,2101,82.697,0.439,38.11854828,1.78,1.04,1.67,1.6
2020,5,Jowhar,2101,44.667,0.577333333,33.62782144,1.51,1.45,1.57,1.5
2020,6,Jowhar,2101,29.194,0.345,32.14973432,1.91,1.44,1.37,1.79
2020,7,Jowhar,2101,106.288,0.323666667,33.68362255,2.58,1.14,1.57,2.22
2020,8,Jowhar,2101,21.504,0.530666667,31.34254826,2.53,1.04,1.81,2.16
2020,9,Jowhar,2101,0.712,0.413333333,35.7591082,1.55,1.44,2.09,1.52
2020,10,Jowhar,2101,156.932,0.364666667,36.94411931,1.61,1.3,1.92,1.53
2020,11,Jowhar,2101,74.655,0.613666667,31.77578764,2.33,1.33,1.6,2.08
2020,12,Jowhar,2101,8.178,0.586,35.51063631,1.23,1.34,1.77,1.26
2021,1,Jowhar,2101,1.961018907,0.268666667,37.54898159,1.43,1.46,1.32,1.44
2021,2,Jowhar,2101,1.483824161,0.265333333,37.78176525,2.02,1.46,1.17,1.88
2021,3,Jowhar,2101,5.959726127,0.280666667,41.72136359,1.01,1.51,1.5,1.14
2021,4,Jowhar,2101,35.56779439,0.3,40.8313585,0.46,1,1.11,0.59
2021,5,Jowhar,2101,56.613,0.451666667,36.89710761,0.59,0.67,1.16,0.61
2021,6,Jowhar,2101,6.849296986,0.420608561,34.91183057,0.58,0.66,1.36,0.6
2021,7,Jowhar,2101,18.143,0.273666667,31.47260465,0.78,0.89,0.98,0.81
2021,8,Jowhar,2101,5.16,0.262333333,35.26676422,0.43,0.66,1.03,0.49
2021,9,Jowhar,2101,1.56,0.253333333,35.33774511,0.4,1.12,1.11,0.58
2021,10,Jowhar,2101,13.25,0.31,36.48,0.34,1.21,1.06,0.55
2021,11,Jowhar,2101,6.06,0.47,36.59,0.17,0.61,1.24,0.28
2021,12,Jowhar,2101,5,0.37,37.05,0.18,0.62,1.06,0.29
2022,1,Jowhar,2101,0,0.26,39.34,0.14,0.65,0.66,0.27
2022,2,Jowhar,2101,0,0.21,40.71,0.13,0.91,0.62,0.33
2022,3,Jowhar,2101,2.45,0.23,42.12,0.13,0.93,0.59,0.33
2022,4,Jowhar,2101,36.97,0.25,37.94,0.19,0.9,0.61,0.37
2022,5,Jowhar,2101,36.95,0.35,33.95465282,0.31,1.32,0.53,0.57
2022,6,Jowhar,2101,7.676416116,0.293628335,34.54223913,0.32,0.95,0.55,0.48
2022,7,Jowhar,2101,18.43752078,0.217764079,28.26515791,0.65,0.96,0.54,0.73
2022,8,Jowhar,2101,6.69611348,0,33.01450701,0.52,1.49,0.5,0.77
2022,9,Jowhar,2101,3.17309,0.25121,35.79243,0.36,1.46,0.55,0.63
2022,10,Jowhar,2101,28.14746411,0.251207438,41.09723913,0.33,1.09,0.52,0.52
2022,11,Jowhar,2101,29.42965,0.442108351,34.07522,0.29,0.9,0.46,0.44
2022,12,Jowhar,2101,5.63427,0.4421,36.24759046,0.32,1.12,0.51,0.52
2023,1,Jowhar,2101,2.156798,0.361785,38.64508734,0.61,0.66,1.03,0.62
2023,2,Jowhar,2101,1.4163,0.2913,39.5544,0.61,1.29,1.36,0.78
2023,3,Jowhar,2101,17.55876673,0.54873921,40.98628195,0.72,1.34,1.48,0.87
2023,4,Jowhar,2101,110.9971511,0.369462055,37.9545098,0.59,1.38,1.66,0.79
2023,5,Jowhar,2101,7.85000165,0.445406871,34.35373434,0.54,0.69,1.53,0.58
2023,6,Jowhar,2101,7.587932911,0.388979754,31.82378555,0.55,1.02,1.63,0.67
2023,7,Jowhar,2101,8.589519192,0.18737246,30.33683264,0.56,1.4,1.09,0.77
2023,8,Jowhar,2101,2.948527198,0.337737412,34.36847198,0.52,1.49,1.43,0.76
2023,9,Jowhar,2101,2.361706031,0.340173361,36.33224299,0.45,1.43,1.65,0.69
2023,10,Jowhar,2101,169.2920925,0.447016857,34.40781241,1.28,1.32,1.62,1.29
2023,11,Jowhar,2101,154.3386223,0.653247736,29.75638938,2.07,1.39,1.46,1.9
2023,12,Jowhar,2101,4.461888739,0.647536723,31.84076429,1.99,1.45,1.63,1.85
2024,1,Jowhar,2101,2.225873154,0.549057039,33.75403804,2.21,1.59,2,2.06
2024,2,Jowhar,2101,1.706627065,0.457601114,36.17957909,2.75,1.67,2.04,2.48
2024,3,Jowhar,2101,8.89045985,0.421703274,38.31676364,2.38,1.81,1.99,2.24
2024,4,Jowhar,2101,78.92273148,0.523084127,35.04825935,0.88,1.77,2.19,1.1
2024,5,Jowhar,2101,73.26999071,0.622555685,31.67913175,0.89,1.75,1.99,1.11
2024,6,Jowhar,2101,7.337708037,0.582271186,31.20034121,1.11,1.74,2.13,1.27
2024,7,Jowhar,2101,13.19518471,0.476463586,29.30751337,0.93,1.6,2.12,1.1
2024,8,Jowhar,2101,8.444496551,0.399763486,33.08249803,1.09,1.66,2.18,1.24
2024,9,Jowhar,2101,3.06242526,0.405314914,33.34084803,0.58,1.6,2.38,0.84
2024,10,Jowhar,2101,24.094026,0.447007043,37.43677956,0.42,1.39,2.2,0.66
2024,11,Jowhar,2101,35.6133235,0.453295256,34.63293669,0.29,0.97,1.71,0.46
2024,12,Jowhar,2101,3.068113769,0.445779119,34.35217214,0.31,1.38,1.16,0.58
2025,1,Jowhar,2101,2.208334756,0.36522653,33.99211221,0.53,1.5,1.47,0.78
2025,2,Jowhar,2101,0,0,50,0.52,1.14,0.99,0.67
2025,3,Jowhar,2101,47.46302806,0.324443464,36.38208737,0.81,1,1.12,0.86
2025,4,Jowhar,2101,50.7397105,0.426553672,34.30690841,0.74,1.41,1.33,0.91
2025,5,Jowhar,2101,91.47683755,0.583574336,30.52812649,0.84,1.4,1.19,0.98
2025,6,Jowhar,2101,9.169363172,0.508433403,29.65695133,0.97,1.36,1.23,1.07
2025,7,Jowhar,2101,18.37930214,0.401779429,29.5295026,1.16,1.17,1.21,1.16
2025,8,Jowhar,2101,3.454359548,0.318219333,32.15004395,1.35,1.66,1.75,1.43
2025,9,Jowhar,2101,3.317944509,0.306962,34.85479007,0.79,1.63,2.02,1.517557788
2025,10,Jowhar,2101,36.26127764,0.403138457,35.81911364,0.52,1.44,1.9,1.014188105
2025,11,Jowhar,2101,12.29386211,0.419021128,35.06875597,0.26,1.21,1.27,0.651006023
2025,12,Jowhar,2101,4.607166894,0.365853262,34.5918092,0.28,1.2,0.98,0.489105383
2001,1,Kismaayo,2801,0.985,0.473,35.76566404,0.04,1.02,0.9,0.29
2001,2,Kismaayo,2801,0,0.38,37.72325975,0.04,1.13,1.12,0.31
2001,3,Kismaayo,2801,17.417,0.387,38.51398422,0.17,0.94,1.15,0.36
2001,4,Kismaayo,2801,91.767,0.544666667,32.97649013,0.41,1.26,1.28,0.63
2001,5,Kismaayo,2801,38.014,0.659333333,28.12386022,0.51,1.35,1.29,0.72
2001,6,Kismaayo,2801,4.386,0.634,25.72984974,0.46,1.33,1.36,0.68
2001,7,Kismaayo,2801,0,0.563,27.11064924,0.46,1.33,1.36,0.68
2001,8,Kismaayo,2801,1.93,0.462333333,29.96368819,0.42,1.35,1.36,0.65
2001,9,Kismaayo,2801,0,0.385333333,34.23982084,0.4,1.39,1.21,0.65
2001,10,Kismaayo,2801,28.783,0.382666667,37.2092009,0.35,0.73,0.7,0.44
2001,11,Kismaayo,2801,100.212,0.55,35.01879022,0.44,0.69,0.89,0.5
2001,12,Kismaayo,2801,12.225,0.613333333,32.11334951,0.44,0.87,1.23,0.54
2002,1,Kismaayo,2801,1.12,0.479,34.8486585,0.55,1.32,1.29,0.74
2002,2,Kismaayo,2801,0,0.375,36.67023365,0.67,1.27,1.21,0.82
2002,3,Kismaayo,2801,8.513,0.348666667,37.94821865,0.62,1.22,0.64,0.77
2002,4,Kismaayo,2801,145.103,0.438,34.56540105,1.32,1.35,0.67,1.33
2002,5,Kismaayo,2801,42.04,0.630333333,29.22820862,1.03,1.38,1.27,1.12
2002,6,Kismaayo,2801,44.33,0.611666667,27.14445454,1.02,1.31,1.28,1.09
2002,7,Kismaayo,2801,0.454,0.546333333,29.59978659,0.72,1.1,1.27,0.82
2002,8,Kismaayo,2801,0,0.445666667,32.43256992,0.64,0.63,1.26,0.64
2002,9,Kismaayo,2801,11.255,0.484,31.62782773,1.39,0.94,1.36,1.28
2002,10,Kismaayo,2801,39.275,0.618333333,30.56648786,0.63,1.48,1.52,0.84
2002,11,Kismaayo,2801,89.381,0.680666667,30.82365358,0.6,1.46,1.43,0.81
